timestamp_utc;looted_by__alliance;looted_by__guild;looted_by__name;item_id;item_name;quantity;looted_from__alliance;looted_from__guild;looted_from__name
2022-04-20T02:55:42.031Z;GUTS;KraKen 69;SawLynn;T4_CAPEITEM_FW_FORTSTERLING@1;Adept's Fort Sterling Cape;1;ARCH;Awful Company;iBjornIRONSIDEE
2022-04-20T02:55:42.609Z;SURF;Tidal;Chonchoson;T6_BAG;Master's Bag;1;;Militant;Mistee
2022-04-20T02:55:42.669Z;;Militant;RiderClav;T8_TRASH;Trash;1;;Militant;midnightsnack
2022-04-20T02:55:42.897Z;;Militant;RiderClav;T7_OFF_HORN_KEEPER@1;Grandmaster's Mistcaller;1;;Militant;midnightsnack
2022-04-20T02:55:43.141Z;SURF;Tidal;Chonchoson;T7_POTION_STONESKIN;Major Resistance Potion;3;;Militant;Mistee
2022-04-20T02:55:43.548Z;SURF;Tidal;Minnezs;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;DIOR;EscaIation;MeyzonDick
2022-04-20T02:55:43.578Z;SURF;Tidal;Chonchoson;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;Mistee
2022-04-20T02:55:43.794Z;SURF;Tidal;Minnezs;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;DIOR;EscaIation;MeyzonDick
2022-04-20T02:55:43.961Z;;Militant;RiderClav;T8_2H_DAGGER_KATAR_AVALON@3;Elder's Bridled Fury;1;;Militant;midnightsnack
2022-04-20T02:55:44.355Z;;NO LOCK;ThyLer;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;BucciaratiListad
2022-04-20T02:55:44.577Z;;Militant;RiderClav;T8_2H_ENIGMATICSTAFF;Elder's Enigmatic Staff;1;;Militant;midnightsnack
2022-04-20T02:55:44.641Z;;NO LOCK;ThyLer;T5_ARMOR_PLATE_KEEPER@3;Expert's Judicator Armor;1;;Militant;BucciaratiListad
2022-04-20T02:55:44.845Z;;Militant;RiderClav;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;midnightsnack
2022-04-20T02:55:45.030Z;SURF;Tidal;Chonchoson;T5_CAPEITEM_FW_FORTSTERLING@3;Expert's Fort Sterling Cape;1;;Militant;Vanky
2022-04-20T02:55:45.175Z;;Militant;RiderClav;T6_ARMOR_PLATE_HELL@2;Master's Demon Armor;1;;Militant;midnightsnack
2022-04-20T02:55:45.287Z;;NO LOCK;ThyLer;T5_MOUNT_GREYWOLF_FW_CAERLEON;Saddled Greywolf;1;;Militant;BucciaratiListad
2022-04-20T02:55:45.583Z;;NO LOCK;ThyLer;T8_SHOES_LEATHER_SET2;Elder's Hunter Shoes;1;;Militant;BucciaratiListad
2022-04-20T02:55:45.749Z;;Militant;RiderClav;T5_HEAD_PLATE_KEEPER@3;Expert's Judicator Helmet;1;;Militant;midnightsnack
2022-04-20T02:55:45.861Z;;NO LOCK;ThyLer;T6_2H_ENIGMATICORB_MORGANA@2;Master's Malevolent Locus;1;;Militant;BucciaratiListad
2022-04-20T02:55:46.048Z;SURF;Tidal;Chonchoson;T8_ARMOR_CLOTH_SET1@1;Elder's Scholar Robe;1;;Militant;Vanky
2022-04-20T02:55:46.641Z;;NO LOCK;ThyLer;T5_CAPEITEM_FW_FORTSTERLING@2;Expert's Fort Sterling Cape;1;;Militant;BucciaratiListad
2022-04-20T02:55:47.535Z;;NO LOCK;ThyLer;T6_HEAD_PLATE_SET2@2;Master's Knight Helmet;1;;Militant;BucciaratiListad
2022-04-20T02:55:47.825Z;;NO LOCK;ThyLer;T6_ARMOR_CLOTH_SET2@2;Master's Cleric Robe;1;;Militant;BucciaratiListad
2022-04-20T02:55:48.002Z;SURF;Tidal;Chonchoson;T6_MAIN_CURSEDSTAFF_UNDEAD@1;Master's Lifecurse Staff;1;;Militant;CaptainNavi
2022-04-20T02:55:48.112Z;;Militant;SandmanDUH;T8_HEAD_LEATHER_SET3;Elder's Assassin Hood;1;DIOR;EscaIation;Artista666
2022-04-20T02:55:48.312Z;SURF;Tidal;Chonchoson;T6_OFF_HORN_KEEPER@2;Master's Mistcaller;1;;Militant;CaptainNavi
2022-04-20T02:55:48.374Z;;Militant;SandmanDUH;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;DIOR;EscaIation;Artista666
2022-04-20T02:55:48.516Z;SURF;Tidal;Chonchoson;T7_ARMOR_PLATE_HELL@1;Grandmaster's Demon Armor;1;;Militant;CaptainNavi
2022-04-20T02:55:48.565Z;;Militant;SandmanDUH;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;DIOR;EscaIation;Artista666
2022-04-20T02:55:48.766Z;SURF;Tidal;Chonchoson;T7_SHOES_LEATHER_SET2@1;Grandmaster's Hunter Shoes;1;;Militant;CaptainNavi
2022-04-20T02:55:48.892Z;;Militant;SandmanDUH;T8_ARMOR_CLOTH_SET2;Elder's Cleric Robe;1;DIOR;EscaIation;Artista666
2022-04-20T02:55:49.224Z;SURF;Tidal;Chonchoson;T4_CAPEITEM_FW_MARTLOCK@3;Adept's Martlock Cape;1;;Militant;CaptainNavi
2022-04-20T02:55:49.515Z;SURF;Tidal;Chonchoson;T6_BAG;Master's Bag;1;;Militant;CaptainNavi
2022-04-20T02:55:49.594Z;;Militant;ChestyLaRue;T4_SHOES_CLOTH_ROYAL@3;Adept's Royal Sandals;1;DIOR;EscaIation;Artista666
2022-04-20T02:55:49.636Z;T4K3;The Slap;kowatera;T7_POTION_STONESKIN;Major Resistance Potion;2;DIOR;EscaIation;Artista666
2022-04-20T02:55:50.737Z;;NO LOCK;ThyLer;T6_2H_FIRESTAFF_HELL@2;Master's Brimstone Staff;1;;Militant;exanianx
2022-04-20T02:55:53.141Z;T4K3;The Slap;kowatera;T8_FISH_FRESHWATER_ALL_COMMON;River Sturgeon;1;PXOCS;RED WIND;iDexterPK
2022-04-20T02:55:58.266Z;GOZU;7 Segundos;piero136459;TREASURE_KNOWLEDGE_RARITY3;Ancient Tome;2;PXOCS;ESCOLINHA DO G4NK;kayn157
2022-04-20T02:55:58.577Z;GOZU;7 Segundos;piero136459;TREASURE_SILVERWARE_RARITY3;Silver Candelabrum;2;PXOCS;ESCOLINHA DO G4NK;kayn157
2022-04-20T02:55:59.831Z;SURF;Tidal;RatsInMyKitchen;T6_2H_AXE_AVALON@2;Master's Realmbreaker;1;;Militant;TheGuido
2022-04-20T02:56:00.262Z;SURF;Tidal;RatsInMyKitchen;T8_SHOES_CLOTH_SET1;Elder's Scholar Sandals;1;;Militant;TheGuido
2022-04-20T02:56:00.610Z;SURF;Tidal;RatsInMyKitchen;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;;Militant;TheGuido
2022-04-20T02:56:00.921Z;SURF;Tidal;RatsInMyKitchen;T4_BAG@1;Adept's Bag;1;;Militant;TheGuido
2022-04-20T02:56:01.172Z;SURF;Tidal;RatsInMyKitchen;T7_POTION_STONESKIN;Major Resistance Potion;2;;Militant;TheGuido
2022-04-20T02:56:01.406Z;SURF;Tidal;Minnezs;T6_TRASH;Trash;1;PXOCS;ESCOLINHA DO G4NK;JACKBONELLES
2022-04-20T02:56:01.434Z;SURF;Tidal;RatsInMyKitchen;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;TheGuido
2022-04-20T02:56:01.625Z;SURF;Tidal;Minnezs;T7_MEAL_OMELETTE;Pork Omelette;1;PXOCS;ESCOLINHA DO G4NK;JACKBONELLES
2022-04-20T02:56:03.108Z;SURF;Tidal;Minnezs;T5_TRASH;Trash;1;PXOCS;ESCOLINHA DO G4NK;JACKBONELLES
2022-04-20T02:56:03.376Z;SURF;Tidal;Minnezs;T6_TRASH;Trash;1;PXOCS;ESCOLINHA DO G4NK;JACKBONELLES
2022-04-20T02:56:03.515Z;GOZU;7 Segundos;piero136459;T7_MEAL_OMELETTE;Pork Omelette;1;PXOCS;ESCOLINHA DO G4NK;Hoozak
2022-04-20T02:56:03.671Z;SURF;Tidal;Minnezs;T5_TRASH;Trash;1;PXOCS;ESCOLINHA DO G4NK;JACKBONELLES
2022-04-20T02:56:03.725Z;GOZU;7 Segundos;piero136459;T7_POTION_STONESKIN;Major Resistance Potion;1;PXOCS;ESCOLINHA DO G4NK;Hoozak
2022-04-20T02:56:04.074Z;GOZU;7 Segundos;piero136459;T6_POTION_COOLDOWN;Poison Potion;1;PXOCS;ESCOLINHA DO G4NK;Hoozak
2022-04-20T02:56:04.504Z;SURF;Tidal;Minnezs;UNIQUE_CONSUMABLE_EVENT_EASTER_2020_EGG;Surprise Egg;10;PXOCS;ESCOLINHA DO G4NK;JACKBONELLES
2022-04-20T02:56:04.509Z;DIOR;EscaIation;N97A;T5_2H_KNUCKLES_MORGANA@3;Expert's Ravenstrike Cestus;1;DIOR;EscaIation;JJordanH
2022-04-20T02:56:04.755Z;SURF;Tidal;Minnezs;T6_POTION_COOLDOWN;Poison Potion;2;PXOCS;ESCOLINHA DO G4NK;JACKBONELLES
2022-04-20T02:56:05.017Z;SURF;Tidal;Minnezs;UNIQUE_CONSUMABLE_EVENT_EASTER_2020_CHOCOLATE;Chocolate;2;PXOCS;ESCOLINHA DO G4NK;JACKBONELLES
2022-04-20T02:56:05.414Z;DIOR;Elevate;YonkoSSJGOD;T7_POTION_STONESKIN;Major Resistance Potion;3;DIOR;EscaIation;JJordanH
2022-04-20T02:56:06.797Z;SURF;Tidal;Minnezs;T7_POTION_STONESKIN;Major Resistance Potion;1;PXOCS;RED WIND;Gurillo
2022-04-20T02:56:07.062Z;SURF;Tidal;Minnezs;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;PXOCS;RED WIND;Gurillo
2022-04-20T02:56:07.421Z;SURF;Tidal;Minnezs;T8_MEAL_STEW@1;Beef Stew;1;PXOCS;RED WIND;Gurillo
2022-04-20T02:56:07.898Z;GUTS;KraKen 69;MaRcO137;T5_BAG;Expert's Bag;1;;Militant;Hiccup
2022-04-20T02:56:12.144Z;EVICT;Take lt Easy;Seidenada;T7_POTION_STONESKIN;Major Resistance Potion;3;DIOR;EscaIation;Kiske
2022-04-20T02:56:13.577Z;EVICT;Take lt Easy;Seidenada;T7_POTION_STONESKIN;Major Resistance Potion;2;DIOR;EscaIation;MrKrabs69420
2022-04-20T02:56:13.792Z;EVICT;Consequence;M1NH;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;DIOR;EscaIation;lillia7w7
2022-04-20T02:56:15.001Z;EVICT;Consequence;Thanks4loot;T6_HEAD_LEATHER_MORGANA@3;Master's Stalker Hood;1;DIOR;EscaIation;DesertSand
2022-04-20T02:56:15.203Z;EVICT;Consequence;Thanks4loot;T8_2H_DAGGER_KATAR_AVALON@3;Elder's Bridled Fury;1;DIOR;EscaIation;DesertSand
2022-04-20T02:56:15.432Z;EVICT;Consequence;Thanks4loot;T5_MOUNT_GREYWOLF_FW_CAERLEON;Saddled Greywolf;1;DIOR;EscaIation;DesertSand
2022-04-20T02:56:16.077Z;EVICT;Consequence;Thanks4loot;T5_RUNE;Expert's Rune;1;DIOR;EscaIation;DesertSand
2022-04-20T02:56:16.416Z;EVICT;Take lt Easy;vMenezs;T8_ARMOR_CLOTH_SET2@1;Elder's Cleric Robe;1;DIOR;EscaIation;DesertSand
2022-04-20T02:56:16.416Z;EVICT;Consequence;Thanks4loot;T4_SKILLBOOK_STANDARD;Adept's Tome of Insight;1;DIOR;EscaIation;DesertSand
2022-04-20T02:56:16.563Z;EVICT;Consequence;Thanks4loot;T7_POTION_STONESKIN;Major Resistance Potion;1;DIOR;EscaIation;DesertSand
2022-04-20T02:56:16.602Z;;NO LOCK;Thuglife420;T8_2H_LONGBOW;Elder's Longbow;1;;Militant;Pachibot
2022-04-20T02:56:16.642Z;EVICT;Take lt Easy;vMenezs;T5_CAPEITEM_FW_LYMHURST@3;Expert's Lymhurst Cape;1;DIOR;EscaIation;DesertSand
2022-04-20T02:56:16.878Z;;NO LOCK;Thuglife420;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;;Militant;Pachibot
2022-04-20T02:56:17.151Z;;NO LOCK;Thuglife420;T7_ARMOR_CLOTH_SET2@1;Grandmaster's Cleric Robe;1;;Militant;Pachibot
2022-04-20T02:56:17.296Z;EVICT;Take lt Easy;Seidenada;T6_OFF_TOTEM_KEEPER@3;Master's Taproot;1;DIOR;EscaIation;MrKrabs69420
2022-04-20T02:56:17.718Z;;NO LOCK;Thuglife420;T7_SHOES_LEATHER_SET3@1;Grandmaster's Assassin Shoes;1;;Militant;Pachibot
2022-04-20T02:56:17.765Z;EVICT;Take lt Easy;Seidenada;T8_ARMOR_PLATE_SET2@1;Elder's Knight Armor;1;DIOR;EscaIation;MrKrabs69420
2022-04-20T02:56:18.483Z;;Militant;LocoAsylum;T4_CAPEITEM_FW_MARTLOCK@3;Adept's Martlock Cape;1;;Militant;KingCharlesIII
2022-04-20T02:56:18.756Z;;Militant;LocoAsylum;T7_POTION_STONESKIN;Major Resistance Potion;3;;Militant;KingCharlesIII
2022-04-20T02:56:19.070Z;;Militant;LocoAsylum;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;KingCharlesIII
2022-04-20T02:56:20.703Z;EVICT;Take lt Easy;Seidenada;T4_CAPEITEM_FW_LYMHURST@3;Adept's Lymhurst Cape;1;DIOR;EscaIation;MrKrabs69420
2022-04-20T02:56:20.827Z;EVICT;Take lt Easy;Eterninho;T8_HEAD_LEATHER_SET3;Elder's Assassin Hood;1;DIOR;EscaIation;M0RZ4
2022-04-20T02:56:21.061Z;EVICT;Take lt Easy;Seidenada;T6_HEAD_PLATE_KEEPER@3;Master's Judicator Helmet;1;DIOR;EscaIation;MrKrabs69420
2022-04-20T02:56:21.081Z;EVICT;Take lt Easy;Eterninho;T7_2H_DAGGER_KATAR_AVALON@2;Grandmaster's Bridled Fury;1;DIOR;EscaIation;M0RZ4
2022-04-20T02:56:21.359Z;EVICT;Take lt Easy;Eterninho;T6_SHOES_CLOTH_ROYAL@2;Master's Royal Sandals;1;DIOR;EscaIation;M0RZ4
2022-04-20T02:56:21.389Z;EVICT;Take lt Easy;Seidenada;T8_SHOES_LEATHER_SET2;Elder's Hunter Shoes;1;DIOR;EscaIation;MrKrabs69420
2022-04-20T02:56:21.405Z;;Militant;LocoAsylum;T6_SHOES_CLOTH_ROYAL@2;Master's Royal Sandals;1;;Militant;exanianx
2022-04-20T02:56:21.749Z;;Militant;LocoAsylum;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;exanianx
2022-04-20T02:56:21.778Z;EVICT;Take lt Easy;Eterninho;T8_ARMOR_CLOTH_SET2;Elder's Cleric Robe;1;DIOR;EscaIation;M0RZ4
2022-04-20T02:56:22.076Z;;Militant;LocoAsylum;T8_ARMOR_CLOTH_SET1;Elder's Scholar Robe;1;;Militant;exanianx
2022-04-20T02:56:22.734Z;;Militant;SugarcoldB2;T8_MEAL_STEW@1;Beef Stew;1;;Militant;exanianx
2022-04-20T02:56:22.967Z;;Militant;SugarcoldB2;T7_POTION_STONESKIN;Major Resistance Potion;2;;Militant;exanianx
2022-04-20T02:56:24.260Z;;NO LOCK;Thuglife420;T6_HEAD_CLOTH_HELL@1;Master's Fiend Cowl;1;;Militant;midnightsnack
2022-04-20T02:56:25.443Z;;NO LOCK;Thuglife420;T8_ARMOR_CLOTH_SET2@3;Elder's Cleric Robe;1;;Militant;midnightsnack
2022-04-20T02:56:26.165Z;;NO LOCK;Thuglife420;T5_ARMOR_LEATHER_HELL@3;Expert's Hellion Jacket;1;;Militant;midnightsnack
2022-04-20T02:56:26.401Z;;NO LOCK;Thuglife420;T8_SHOES_CLOTH_ROYAL@3;Elder's Royal Sandals;1;;Militant;midnightsnack
2022-04-20T02:56:26.719Z;;NO LOCK;Thuglife420;T7_2H_TOOL_SIEGEHAMMER;Grandmaster's Demolition Hammer;1;;Militant;midnightsnack
2022-04-20T02:56:27.655Z;;Militant;SugarcoldB2;T7_POTION_REVIVE;Major Gigantify Potion;1;;Militant;midnightsnack
2022-04-20T02:56:27.734Z;EVICT;Take lt Easy;Eterninho;T8_ARMOR_CLOTH_SET2@3;Elder's Cleric Robe;1;DIOR;EscaIation;Vnncz3
2022-04-20T02:56:27.961Z;;Militant;SugarcoldB2;UNIQUE_GVGTOKEN_GENERIC;Siphoned Energy;4;;Militant;midnightsnack
2022-04-20T02:56:28.611Z;EVICT;Consequence;LesheroOP;T5_HEAD_CLOTH_SET3;Expert's Mage Cowl;1;PXOCS;RED WIND;NiikoCute
2022-04-20T02:56:28.819Z;EVICT;Consequence;LesheroOP;T6_OFF_HORN_KEEPER@2;Master's Mistcaller;1;PXOCS;RED WIND;NiikoCute
2022-04-20T02:56:29.201Z;EVICT;Consequence;LesheroOP;T5_SHOES_PLATE_SET1@1;Expert's Soldier Boots;1;PXOCS;RED WIND;NiikoCute
2022-04-20T02:56:29.479Z;EVICT;Consequence;LesheroOP;T6_CAPE;Master's Cape;1;PXOCS;RED WIND;NiikoCute
2022-04-20T02:56:29.625Z;EVICT;Take lt Easy;Eterninho;T8_SHOES_CLOTH_SET1@3;Elder's Scholar Sandals;1;DIOR;EscaIation;Vnncz3
2022-04-20T02:56:30.983Z;LAAAL;Dove;darkrbb;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;Pachibot
2022-04-20T02:56:31.202Z;LAAAL;Dove;darkrbb;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;Pachibot
2022-04-20T02:56:31.577Z;LAAAL;Dove;darkrbb;T8_MEAL_STEW@1;Beef Stew;2;;Militant;Pachibot
2022-04-20T02:56:31.671Z;EVICT;Take lt Easy;Eterninho;T8_OFF_TOWERSHIELD_UNDEAD@3;Elder's Sarcophagus;1;DIOR;EscaIation;Vnncz3
2022-04-20T02:56:34.015Z;EVICT;Take lt Easy;Eterninho;T8_HEAD_LEATHER_SET1@3;Elder's Mercenary Hood;1;DIOR;EscaIation;Vnncz3
2022-04-20T02:56:34.218Z;EVICT;Consequence;Twiggles420;T8_HEAD_LEATHER_SET1@1;Elder's Mercenary Hood;1;DIOR;EscaIation;Touharnan
2022-04-20T02:56:34.453Z;EVICT;Consequence;Twiggles420;T8_SHOES_CLOTH_SET1@1;Elder's Scholar Sandals;1;DIOR;EscaIation;Touharnan
2022-04-20T02:56:34.689Z;EVICT;Consequence;Twiggles420;T7_POTION_STONESKIN;Major Resistance Potion;1;DIOR;EscaIation;Touharnan
2022-04-20T02:56:37.054Z;GUTS;KraKen 69;Cringehonry;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;;Militant;lucasSil
2022-04-20T02:56:37.472Z;LAAAL;Dove;darkrbb;T7_MEAL_OMELETTE_AVALON@1;Avalonian Pork Omelette;1;;Militant;KingCharlesIII
2022-04-20T02:56:38.171Z;GUTS;KraKen 69;Cringehonry;T7_2H_HOLYSTAFF_HELL@1;Grandmaster's Fallen Staff;1;;Militant;lucasSil
2022-04-20T02:56:38.625Z;GUTS;KraKen 69;Cringehonry;T8_SHOES_CLOTH_SET1;Elder's Scholar Sandals;1;;Militant;lucasSil
2022-04-20T02:56:38.759Z;EVICT;Consequence;Twiggles420;T5_MOUNT_GREYWOLF_FW_CAERLEON;Saddled Greywolf;1;DIOR;EscaIation;MrKrabs69420
2022-04-20T02:56:38.792Z;LAAAL;Dove;darkrbb;UNIQUE_GVGTOKEN_GENERIC;Siphoned Energy;7;;Militant;exanianx
2022-04-20T02:56:39.075Z;GUTS;KraKen 69;SawLynn;T7_POTION_STONESKIN;Major Resistance Potion;1;;Militant;TAOXIANI
2022-04-20T02:56:39.358Z;GUTS;KraKen 69;SawLynn;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;TAOXIANI
2022-04-20T02:56:39.661Z;GUTS;KraKen 69;SawLynn;T7_MEAL_OMELETTE_AVALON;Avalonian Pork Omelette;1;;Militant;TAOXIANI
2022-04-20T02:56:39.812Z;GUTS;KraKen 69;Cringehonry;T8_ARMOR_PLATE_HELL@1;Elder's Demon Armor;1;;Militant;lucasSil
2022-04-20T02:56:40.236Z;GUTS;KraKen 69;Cringehonry;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;lucasSil
2022-04-20T02:56:40.895Z;GUTS;KraKen 69;Cringehonry;T7_POTION_STONESKIN;Major Resistance Potion;1;;Militant;lucasSil
2022-04-20T02:56:41.045Z;GUTS;KraKen 69;SawLynn;T4_SHOES_CLOTH_ROYAL@3;Adept's Royal Sandals;1;;Militant;VinTaro
2022-04-20T02:56:41.311Z;GUTS;KraKen 69;SawLynn;T8_2H_LONGBOW;Elder's Longbow;1;;Militant;VinTaro
2022-04-20T02:56:41.686Z;GUTS;KraKen 69;SawLynn;T4_MOUNT_GIANTSTAG;Adept's Giant Stag;1;;Militant;VinTaro
2022-04-20T02:56:41.932Z;GUTS;KraKen 69;SawLynn;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;;Militant;VinTaro
2022-04-20T02:56:42.142Z;GUTS;KraKen 69;SawLynn;T7_SHOES_LEATHER_SET2@1;Grandmaster's Hunter Shoes;1;;Militant;VinTaro
2022-04-20T02:56:42.764Z;GUTS;KraKen 69;SawLynn;T5_MOUNT_GREYWOLF_FW_CAERLEON;Saddled Greywolf;1;;Militant;VinTaro
2022-04-20T02:56:43.218Z;GUTS;KraKen 69;SawLynn;T5_ARMOR_PLATE_KEEPER@3;Expert's Judicator Armor;1;;Militant;VinTaro
2022-04-20T02:56:43.531Z;GUTS;KraKen 69;SawLynn;T8_ARMOR_CLOTH_SET2;Elder's Cleric Robe;1;;Militant;VinTaro
2022-04-20T02:56:44.933Z;GUTS;KraKen 69;SawLynn;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;VinTaro
2022-04-20T02:56:45.283Z;GUTS;KraKen 69;SawLynn;T7_POTION_STONESKIN;Major Resistance Potion;2;;Militant;VinTaro
2022-04-20T02:56:45.516Z;GUTS;KraKen 69;Cringehonry;T8_TRASH;Trash;1;;Militant;lucasSil
2022-04-20T02:56:46.761Z;GUTS;KraKen 69;Cringehonry;T5_TRASH;Trash;1;;Militant;lucasSil
2022-04-20T02:56:47.163Z;GUTS;KraKen 69;SawLynn;T6_2H_CROSSBOWLARGE_MORGANA@2;Master's Siegebow;1;;Militant;Bowe
2022-04-20T02:56:47.539Z;GUTS;KraKen 69;SawLynn;T5_SHOES_CLOTH_ROYAL@2;Expert's Royal Sandals;1;;Militant;Bowe
2022-04-20T02:56:47.845Z;GUTS;KraKen 69;SawLynn;T6_MOUNT_ARMORED_HORSE;Master's Armored Horse;1;;Militant;Bowe
2022-04-20T02:56:48.172Z;GUTS;KraKen 69;SawLynn;T7_POTION_STONESKIN;Major Resistance Potion;3;;Militant;Bowe
2022-04-20T02:56:48.483Z;GUTS;KraKen 69;SawLynn;T7_MEAL_OMELETTE@1;Pork Omelette;1;;Militant;Bowe
2022-04-20T02:56:48.701Z;GUTS;KraKen 69;SawLynn;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;Bowe
2022-04-20T02:56:48.921Z;GUTS;KraKen 69;Cringehonry;T6_TRASH;Trash;1;;Militant;LethalXH
2022-04-20T02:56:49.008Z;GUTS;KraKen 69;SawLynn;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;;Militant;Bowe
2022-04-20T02:56:49.109Z;DIOR;EscaIation;Jez0r;T6_2H_KNUCKLES_MORGANA@2;Master's Ravenstrike Cestus;1;EVICT;Take lt Easy;FunnyZxz
2022-04-20T02:56:49.293Z;GUTS;KraKen 69;Cringehonry;T5_HEAD_PLATE_KEEPER@2;Expert's Judicator Helmet;1;;Militant;LethalXH
2022-04-20T02:56:49.328Z;DIOR;EscaIation;JMTGR;T7_POTION_STONESKIN;Major Resistance Potion;1;EVICT;Take lt Easy;TEIXEIRA3403
2022-04-20T02:56:49.421Z;GUTS;KraKen 69;SawLynn;UNIQUE_GVGTOKEN_GENERIC;Siphoned Energy;7;;Militant;Bowe
2022-04-20T02:56:49.453Z;DIOR;EscaIation;Jez0r;T4_CAPEITEM_FW_MARTLOCK@3;Adept's Martlock Cape;1;EVICT;Take lt Easy;FunnyZxz
2022-04-20T02:56:49.725Z;GUTS;KraKen 69;Cringehonry;T8_ARMOR_PLATE_SET2;Elder's Knight Armor;1;;Militant;LethalXH
2022-04-20T02:56:49.861Z;DIOR;Elevate;YonkoSSJGOD;T4_TRASH;Trash;1;EVICT;Take lt Easy;EPILIHP
2022-04-20T02:56:50.077Z;DIOR;Elevate;YonkoSSJGOD;T7_POTION_STONESKIN;Major Resistance Potion;2;EVICT;Take lt Easy;EPILIHP
2022-04-20T02:56:50.182Z;DIOR;EscaIation;Jez0r;T7_POTION_STONESKIN;Major Resistance Potion;1;EVICT;Take lt Easy;FunnyZxz
2022-04-20T02:56:50.535Z;GUTS;KraKen 69;Cringehonry;T4_CAPEITEM_FW_MARTLOCK@2;Adept's Martlock Cape;1;;Militant;LethalXH
2022-04-20T02:56:50.921Z;GUTS;KraKen 69;Cringehonry;T8_SHOES_LEATHER_SET2;Elder's Hunter Shoes;1;;Militant;LethalXH
2022-04-20T02:56:51.280Z;GUTS;KraKen 69;SawLynn;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;CaptainNavi
2022-04-20T02:56:51.514Z;GUTS;KraKen 69;Cringehonry;T8_ARMOR_CLOTH_SET2;Elder's Cleric Robe;1;;Militant;LethalXH
2022-04-20T02:56:51.517Z;GUTS;KraKen 69;SawLynn;T7_POTION_REVIVE;Major Gigantify Potion;4;;Militant;CaptainNavi
2022-04-20T02:56:51.828Z;GUTS;KraKen 69;SawLynn;T7_MEAL_OMELETTE;Pork Omelette;1;;Militant;CaptainNavi
2022-04-20T02:56:52.797Z;GUTS;KraKen 69;Cringehonry;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;LethalXH
2022-04-20T02:56:52.954Z;LAAAL;Dove;darkrbb;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;DIOR;EscaIation;Hyunric
2022-04-20T02:56:53.170Z;GUTS;KraKen 69;Cringehonry;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;LethalXH
2022-04-20T02:56:53.250Z;LAAAL;Dove;darkrbb;T4_CAPEITEM_FW_MARTLOCK@3;Adept's Martlock Cape;1;DIOR;EscaIation;Hyunric
2022-04-20T02:56:53.734Z;GUTS;KraKen 69;Cringehonry;T7_MEAL_OMELETTE_AVALON;Avalonian Pork Omelette;1;;Militant;LethalXH
2022-04-20T02:56:53.886Z;DIOR;Elevate;PandoBarins;T8_ARMOR_CLOTH_SET2;Elder's Cleric Robe;1;EVICT;Take lt Easy;sylvanasnega
2022-04-20T02:56:54.141Z;GUTS;KraKen 69;Cringehonry;T7_POTION_STONESKIN;Major Resistance Potion;2;;Militant;LethalXH
2022-04-20T02:56:54.299Z;DIOR;Elevate;PandoBarins;T6_2H_DAGGER_KATAR_AVALON@2;Master's Bridled Fury;1;EVICT;Take lt Easy;sylvanasnega
2022-04-20T02:56:54.531Z;GUTS;KraKen 69;Cringehonry;T7_2H_TOOL_SIEGEHAMMER;Grandmaster's Demolition Hammer;1;;Militant;LethalXH
2022-04-20T02:56:55.328Z;DIOR;Elevate;PandoBarins;T6_SHOES_CLOTH_ROYAL@2;Master's Royal Sandals;1;EVICT;Take lt Easy;sylvanasnega
